po_number,order_date,part_number,part_family,complexity,supplier_id,quantity_ordered,total_value,nominal_lead_time,actual_lead_time,on_time_to_commit,external_factors,critical_part
PO_011408,2024-09-19,CONS_0631,Consumables,Medium,SUP_CONS_004,765,48082.65,16,19,False,None,False
PO_011409,2023-09-06,ELEC_0160,Electronics_Components,Medium,SUP_ELEC_003,349,8755.92,41,93,False,"Tariff_Impact,Semiconductor_Shortage",False
PO_011410,2024-04-27,FORG_0381,Forgings,Medium,SUP_FORG_001,73,83607.19,53,51,True,None,False
PO_011411,2022-10-12,CONS_0639,Consumables,High,SUP_CONS_001,790,27018.17,17,35,True,Semiconductor_Shortage,False
PO_011412,2024-03-11,ELEC_0229,Electronics_Components,Medium,SUP_ELEC_004,10,761.85,37,33,True,None,False
PO_011413,2024-04-18,CONS_0532,Consumables,Low,SUP_CONS_002,1508,22925.94,9,13,True,Tariff_Impact,True
PO_011414,2024-10-02,CABL_0251,Cables,Medium,SUP_CABLE_002,2,207.08,23,17,False,None,True
PO_011415,2024-05-22,ELEC_0170,Electronics_Components,High,SUP_ELEC_003,35,3258.89,54,80,True,Tariff_Impact,False
PO_011416,2022-09-25,CAST_0310,Castings,Low,SUP_CAST_002,74,13796.96,43,76,False,Semiconductor_Shortage,False
PO_011417,2024-04-11,LIGH_0446,Lights,Low,SUP_LIGHT_001,6,363.09,27,22,False,None,False
PO_011418,2022-04-22,SHEE_0080,Sheet_Metal,High,SUP_SHEET_003,78,5482.24,34,40,True,None,False
PO_011419,2024-07-20,SHEE_0052,Sheet_Metal,Medium,SUP_SHEET_003,43,9149.72,25,24,True,None,False
PO_011420,2024-01-17,CONS_0648,Consumables,Medium,SUP_CONS_004,143,709.87,8,13,True,Chinese_New_Year,False
PO_011421,2022-09-05,ELEC_0111,Electronics_Components,Medium,SUP_ELEC_003,68,2020.73,49,110,True,Semiconductor_Shortage,False
PO_011422,2023-09-20,SHEE_0080,Sheet_Metal,High,SUP_SHEET_003,74,4970.44,34,32,False,None,False
PO_011423,2022-07-06,CABL_0255,Cables,Low,SUP_CABLE_001,2,163.48,21,45,True,Semiconductor_Shortage,False
PO_011424,2024-04-17,FORG_0383,Forgings,Low,SUP_FORG_001,43,6577.69,57,69,False,None,False
PO_011425,2023-03-26,CONS_0613,Consumables,Low,SUP_CONS_003,756,12954.23,7,7,True,None,False
PO_011426,2022-02-25,ASSE_0458,Assembled_Kits,Medium,SUP_ASSY_002,7,53100.89,119,313,True,"Chinese_New_Year,Semiconductor_Shortage",False
PO_011427,2024-03-19,ELEC_0126,Electronics_Components,Medium,SUP_ELEC_004,41,5935.92,37,36,False,None,False
PO_011428,2024-03-11,CONS_0607,Consumables,Medium,SUP_CONS_003,149,9022.74,18,14,False,None,True
PO_011429,2022-08-07,SHEE_0076,Sheet_Metal,Low,SUP_SHEET_001,43,3300.66,8,7,False,None,False
PO_011430,2022-02-28,MACH_0047,Machined_Parts,High,SUP_MACH_004,2,726.36,38,120,True,"Chinese_New_Year,Weather_Disruption,Semiconductor_Shortage",False
PO_011431,2022-06-07,ASSE_0451,Assembled_Kits,Low,SUP_ASSY_001,34,16641.68,68,84,True,None,False
PO_011432,2022-01-26,CONS_0530,Consumables,Low,SUP_CONS_004,360,6539.2,12,31,False,"Chinese_New_Year,Semiconductor_Shortage",False
PO_011433,2024-04-30,FORG_0353,Forgings,Low,SUP_FORG_002,35,9512.65,36,38,True,None,False
PO_011434,2024-06-04,SHEE_0061,Sheet_Metal,Medium,SUP_SHEET_003,71,15203.85,19,20,False,None,True
PO_011435,2024-12-08,SHEE_0085,Sheet_Metal,Medium,SUP_SHEET_002,8,1130.13,25,25,False,None,False
PO_011436,2022-07-31,LIGH_0434,Lights,Low,SUP_LIGHT_001,5,1410.72,15,27,False,Semiconductor_Shortage,False
PO_011437,2024-11-28,CABL_0290,Cables,Medium,SUP_CABLE_003,15,1755.2,52,57,True,None,False
PO_011438,2024-01-19,CONS_0699,Consumables,Medium,SUP_CONS_001,146,10073.48,6,10,False,"Chinese_New_Year,Weather_Disruption",False
PO_011439,2023-07-30,CONS_0630,Consumables,Medium,SUP_CONS_002,3794,200158.83,11,17,True,Semiconductor_Shortage,True
PO_011440,2024-10-21,CABL_0259,Cables,High,SUP_CABLE_001,83,2645.36,33,43,True,None,True
PO_011441,2023-02-05,LIGH_0413,Lights,Medium,SUP_LIGHT_001,40,10983.49,48,136,False,"Weather_Disruption,Semiconductor_Shortage",False
PO_011442,2022-04-16,MACH_0011,Machined_Parts,High,SUP_MACH_001,43,28252.65,53,54,True,None,False
PO_011443,2022-04-09,CAST_0349,Castings,Medium,SUP_CAST_002,12,7788.65,95,198,True,Semiconductor_Shortage,False
PO_011444,2024-04-02,CONS_0622,Consumables,Low,SUP_CONS_003,1533,33321.24,12,19,True,Tariff_Impact,False
PO_011445,2023-08-30,SHEE_0100,Sheet_Metal,Medium,SUP_SHEET_001,75,21027.44,22,38,True,Semiconductor_Shortage,False
PO_011446,2023-06-05,ELEC_0169,Electronics_Components,Low,SUP_ELEC_002,15,1490.51,48,47,True,None,False
PO_011447,2024-05-06,CONS_0673,Consumables,Medium,SUP_CONS_004,147,6641.73,14,14,False,None,False
PO_011448,2022-07-22,MACH_0004,Machined_Parts,Medium,SUP_MACH_001,1,468.27,21,22,True,None,False
PO_011449,2022-10-19,CONS_0637,Consumables,Medium,SUP_CONS_003,3740,110827.97,5,10,True,Semiconductor_Shortage,False
PO_011450,2024-10-28,CABL_0288,Cables,Medium,SUP_CABLE_002,1,186.65,27,27,True,None,True
PO_011451,2023-04-12,CABL_0261,Cables,Medium,SUP_CABLE_001,76,1438.42,31,111,False,"Tariff_Impact,Semiconductor_Shortage",False
PO_011452,2022-06-19,SHEE_0066,Sheet_Metal,Medium,SUP_SHEET_001,8,1362.95,24,41,False,Semiconductor_Shortage,False
PO_011453,2023-10-20,CABL_0264,Cables,Medium,SUP_CABLE_001,8,875.75,48,93,False,Semiconductor_Shortage,False
PO_011454,2022-08-20,ELEC_0168,Electronics_Components,Low,SUP_ELEC_002,14,889.83,35,66,True,Semiconductor_Shortage,False
PO_011455,2023-02-21,SHEE_0060,Sheet_Metal,Low,SUP_SHEET_001,84,3351.01,9,27,False,"Chinese_New_Year,Semiconductor_Shortage",False
PO_011456,2023-05-17,ELEC_0160,Electronics_Components,Medium,SUP_ELEC_003,388,9578.46,41,130,True,"Tariff_Impact,Semiconductor_Shortage",False
PO_011457,2023-02-18,CONS_0696,Consumables,High,SUP_CONS_003,1473,52944.48,22,88,True,"Chinese_New_Year,Weather_Disruption,Semiconductor_Shortage",False
PO_011458,2023-11-22,CAST_0310,Castings,Low,SUP_CAST_002,74,13263.87,43,40,True,None,False
PO_011459,2022-11-22,CAST_0337,Castings,Low,SUP_CAST_002,1,743.57,37,78,True,Semiconductor_Shortage,False
PO_011460,2023-06-12,ELEC_0233,Electronics_Components,High,SUP_ELEC_001,76,13503.66,92,149,False,Tariff_Impact,False
PO_011461,2023-11-25,CONS_0539,Consumables,Medium,SUP_CONS_002,377,11417.92,17,22,True,Thanksgiving_Week,False
PO_011462,2024-12-01,LIGH_0412,Lights,Medium,SUP_LIGHT_003,35,13568.6,32,23,False,None,False
PO_011463,2022-07-17,CABL_0277,Cables,Medium,SUP_CABLE_003,19,4101.29,21,40,True,Semiconductor_Shortage,False
PO_011464,2024-03-01,LIGH_0434,Lights,Low,SUP_LIGHT_001,8,2257.26,15,19,True,None,False
PO_011465,2022-08-09,CONS_0601,Consumables,Medium,SUP_CONS_002,3800,115758.49,16,15,False,None,False
PO_011466,2024-07-31,CONS_0538,Consumables,High,SUP_CONS_002,1507,8406.88,10,11,True,None,False
PO_011467,2024-10-20,CAST_0322,Castings,High,SUP_CAST_001,34,28271.14,65,63,False,None,False
PO_011468,2024-12-21,MACH_0040,Machined_Parts,Low,SUP_MACH_001,75,20206.41,20,42,True,Christmas_Shutdown,False
PO_011469,2022-05-18,CONS_0545,Consumables,Medium,SUP_CONS_003,158,5993.97,10,8,True,None,False
PO_011470,2023-07-11,CONS_0605,Consumables,Low,SUP_CONS_003,3674,149278.08,3,6,True,"Tariff_Impact,Semiconductor_Shortage",False
PO_011471,2022-11-17,CABL_0259,Cables,High,SUP_CABLE_001,78,2489.81,33,99,True,"Weather_Disruption,Semiconductor_Shortage",True
PO_011472,2024-04-09,LIGH_0404,Lights,Low,SUP_LIGHT_002,72,9435.55,20,33,False,Tariff_Impact,False
PO_011473,2023-07-27,ELEC_0160,Electronics_Components,Medium,SUP_ELEC_003,387,9120.73,41,92,False,Semiconductor_Shortage,False
PO_011474,2022-08-17,CAST_0304,Castings,Low,SUP_CAST_002,13,5095.69,53,52,True,None,False
PO_011475,2024-10-29,MACH_0024,Machined_Parts,Medium,SUP_MACH_001,21,13633.91,39,35,False,None,False
PO_011476,2024-07-07,CABL_0273,Cables,Low,SUP_CABLE_003,9,565.03,18,16,False,None,False
PO_011477,2022-06-23,SHEE_0058,Sheet_Metal,Medium,SUP_SHEET_001,7,1572.12,15,13,True,None,True
PO_011478,2023-10-29,SHEE_0097,Sheet_Metal,Low,SUP_SHEET_003,3,269.99,18,26,False,Semiconductor_Shortage,False
PO_011479,2022-03-07,CABL_0270,Cables,Low,SUP_CABLE_001,6,619.16,30,52,True,Semiconductor_Shortage,False
PO_011480,2022-10-01,LIGH_0415,Lights,High,SUP_LIGHT_002,34,12695.23,56,99,False,Semiconductor_Shortage,False
PO_011481,2024-01-21,CAST_0327,Castings,High,SUP_CAST_002,6,5003.91,109,273,False,"Chinese_New_Year,Tariff_Impact",False
PO_011482,2022-05-19,CONS_0523,Consumables,Low,SUP_CONS_002,748,10774.63,7,13,False,Semiconductor_Shortage,False
PO_011483,2022-11-14,ASSE_0493,Assembled_Kits,Low,SUP_ASSY_001,7,3216.95,50,105,True,Semiconductor_Shortage,False
PO_011484,2023-05-20,CABL_0265,Cables,High,SUP_CABLE_002,2,402.92,48,121,True,Semiconductor_Shortage,False
PO_011485,2023-05-12,CONS_0522,Consumables,Low,SUP_CONS_004,753,15675.91,3,7,True,Semiconductor_Shortage,False
PO_011486,2022-11-24,LIGH_0441,Lights,Low,SUP_LIGHT_001,15,3549.41,40,65,False,Semiconductor_Shortage,False
PO_011487,2024-05-02,FORG_0391,Forgings,Medium,SUP_FORG_001,7,4012.66,125,115,False,None,False
PO_011488,2022-05-06,CONS_0548,Consumables,Low,SUP_CONS_001,743,12007.39,13,15,False,None,False
PO_011489,2023-12-21,FORG_0399,Forgings,Medium,SUP_FORG_001,31,8733.35,75,242,True,"Semiconductor_Shortage,Christmas_Shutdown",False
PO_011490,2024-05-15,FORG_0362,Forgings,High,SUP_FORG_002,73,34945.23,138,142,True,None,False
PO_011491,2022-11-12,ASSE_0479,Assembled_Kits,Medium,SUP_ASSY_003,2,4735.62,110,370,True,"Weather_Disruption,Semiconductor_Shortage",False
PO_011492,2023-03-01,ELEC_0115,Electronics_Components,Medium,SUP_ELEC_005,73,7623.27,58,61,False,None,True
PO_011493,2023-02-10,SHEE_0090,Sheet_Metal,Medium,SUP_SHEET_002,1,56.25,13,15,True,None,False
PO_011494,2022-03-26,ASSE_0488,Assembled_Kits,Low,SUP_ASSY_003,1,3146.64,102,201,True,Semiconductor_Shortage,False
PO_011495,2022-07-04,CONS_0624,Consumables,Medium,SUP_CONS_002,744,15479.35,15,15,True,None,False
PO_011496,2024-04-29,CONS_0610,Consumables,Low,SUP_CONS_003,1532,15970.36,3,3,True,None,False
PO_011497,2024-04-19,CONS_0648,Consumables,Medium,SUP_CONS_004,142,762.67,8,12,False,Tariff_Impact,False
PO_011498,2024-05-27,CAST_0338,Castings,Medium,SUP_CAST_001,36,28834.65,101,178,False,Tariff_Impact,False
PO_011499,2024-09-13,ELEC_0157,Electronics_Components,Low,SUP_ELEC_003,76,2250.98,31,37,False,None,False
PO_011500,2024-07-25,SHEE_0061,Sheet_Metal,Medium,SUP_SHEET_003,72,14396.21,19,18,False,None,True
PO_011501,2022-01-24,CONS_0580,Consumables,High,SUP_CONS_002,754,69404.19,17,48,True,"Weather_Disruption,Semiconductor_Shortage",False
PO_011502,2022-06-24,ELEC_0172,Electronics_Components,Low,SUP_ELEC_003,360,33280.52,45,47,False,None,False
PO_011503,2024-09-27,ELEC_0228,Electronics_Components,Medium,SUP_ELEC_002,147,3118.72,33,35,False,None,False
PO_011504,2023-09-28,ASSE_0475,Assembled_Kits,Low,SUP_ASSY_003,1,3369.24,51,126,False,Semiconductor_Shortage,False
PO_011505,2022-09-12,ASSE_0491,Assembled_Kits,Low,SUP_ASSY_002,37,120359.6,99,101,True,None,False
PO_011506,2022-08-27,CAST_0339,Castings,Medium,SUP_CAST_002,5,652.96,104,176,False,Semiconductor_Shortage,False
PO_011507,2023-08-08,CONS_0515,Consumables,Medium,SUP_CONS_001,746,55775.27,13,13,False,None,False
PO_011508,2023-12-08,CONS_0589,Consumables,High,SUP_CONS_001,3706,242103.54,8,10,False,Tariff_Impact,False
PO_011509,2024-10-20,ELEC_0212,Electronics_Components,High,SUP_ELEC_003,40,316.64,99,99,False,None,False
PO_011510,2024-02-29,LIGH_0403,Lights,High,SUP_LIGHT_003,17,6743.32,76,165,True,"Chinese_New_Year,Tariff_Impact",False
PO_011511,2023-11-19,CONS_0607,Consumables,Medium,SUP_CONS_003,138,8777.24,18,40,False,"Weather_Disruption,Semiconductor_Shortage",True
PO_011512,2023-04-25,MACH_0027,Machined_Parts,Medium,SUP_MACH_003,1,579.15,24,19,False,None,False
PO_011513,2022-02-25,SHEE_0077,Sheet_Metal,Low,SUP_SHEET_003,39,3068.64,20,88,False,"Chinese_New_Year,Weather_Disruption,Semiconductor_Shortage",False
PO_011514,2023-07-15,CAST_0327,Castings,High,SUP_CAST_002,8,6768.74,109,291,True,Semiconductor_Shortage,False
PO_011515,2024-02-08,CONS_0576,Consumables,Medium,SUP_CONS_004,3805,196366.2,16,20,True,Weather_Disruption,False
PO_011516,2023-01-01,MACH_0007,Machined_Parts,High,SUP_MACH_002,1,933.01,50,425,False,"Chinese_New_Year,Tariff_Impact,Semiconductor_Shortage,Christmas_Shutdown",True
PO_011517,2022-11-19,CABL_0295,Cables,Medium,SUP_CABLE_002,13,897.72,39,75,False,Semiconductor_Shortage,False
PO_011518,2023-09-06,CONS_0533,Consumables,Low,SUP_CONS_003,729,35222.03,8,7,True,None,False
PO_011519,2022-03-23,ELEC_0103,Electronics_Components,Low,SUP_ELEC_003,78,4042.93,37,92,False,Semiconductor_Shortage,False
PO_011520,2022-12-27,ELEC_0140,Electronics_Components,Low,SUP_ELEC_005,152,11628.84,45,82,True,Christmas_Shutdown,False
PO_011521,2022-02-04,ELEC_0132,Electronics_Components,Medium,SUP_ELEC_001,14,203.29,38,138,False,"Chinese_New_Year,Weather_Disruption,Semiconductor_Shortage",True
PO_011522,2024-09-25,ELEC_0108,Electronics_Components,Medium,SUP_ELEC_001,45,4580.24,73,71,False,None,False
PO_011523,2024-07-08,SHEE_0093,Sheet_Metal,Low,SUP_SHEET_001,9,936.27,11,10,False,None,False
PO_011524,2022-07-13,CONS_0640,Consumables,High,SUP_CONS_002,1498,94539.3,23,49,True,Semiconductor_Shortage,False
PO_011525,2022-05-24,MACH_0044,Machined_Parts,Low,SUP_MACH_004,15,5903.0,17,38,False,Semiconductor_Shortage,False
PO_011526,2024-05-10,ELEC_0181,Electronics_Components,Medium,SUP_ELEC_001,15,1110.01,49,61,False,Tariff_Impact,False
PO_011527,2024-11-02,ASSE_0494,Assembled_Kits,High,SUP_ASSY_002,6,3173.2,143,150,True,None,False
PO_011528,2024-12-24,CAST_0336,Castings,Low,SUP_CAST_002,42,17073.0,66,143,True,Christmas_Shutdown,True
PO_011529,2023-05-12,ELEC_0157,Electronics_Components,Low,SUP_ELEC_003,71,2257.88,31,74,True,"Tariff_Impact,Semiconductor_Shortage",False
PO_011530,2022-03-18,CABL_0261,Cables,Medium,SUP_CABLE_001,83,1518.26,31,29,True,None,False
PO_011531,2023-09-30,ASSE_0484,Assembled_Kits,Medium,SUP_ASSY_001,11,42482.19,108,242,False,Semiconductor_Shortage,False
PO_011532,2024-08-11,SHEE_0070,Sheet_Metal,Low,SUP_SHEET_002,6,846.15,12,15,False,None,False
PO_011533,2023-05-02,SHEE_0081,Sheet_Metal,High,SUP_SHEET_001,1,299.87,37,86,False,Semiconductor_Shortage,False
PO_011534,2023-08-18,ELEC_0153,Electronics_Components,High,SUP_ELEC_001,76,6950.25,75,160,False,Semiconductor_Shortage,False
PO_011535,2022-09-12,MACH_0014,Machined_Parts,Medium,SUP_MACH_003,15,3252.1,21,42,False,Semiconductor_Shortage,False
PO_011536,2022-02-19,MACH_0003,Machined_Parts,Low,SUP_MACH_004,9,4425.98,25,47,False,"Weather_Disruption,Semiconductor_Shortage",False
PO_011537,2024-08-21,SHEE_0052,Sheet_Metal,Medium,SUP_SHEET_003,37,7855.76,25,26,True,None,False
PO_011538,2022-05-17,CONS_0548,Consumables,Low,SUP_CONS_001,766,12450.38,13,13,True,None,False
PO_011539,2023-10-29,CONS_0636,Consumables,Low,SUP_CONS_004,736,19038.65,3,5,False,Semiconductor_Shortage,False
PO_011540,2022-12-02,CAST_0347,Castings,Low,SUP_CAST_001,6,1247.42,64,54,False,None,False
PO_011541,2022-11-18,MACH_0021,Machined_Parts,Medium,SUP_MACH_001,8,4259.52,39,87,False,Semiconductor_Shortage,False
PO_011542,2024-03-28,ASSE_0476,Assembled_Kits,Medium,SUP_ASSY_002,35,156262.88,136,122,False,None,False
PO_011543,2023-06-09,CONS_0573,Consumables,Low,SUP_CONS_002,152,6497.05,5,11,False,Semiconductor_Shortage,True
PO_011544,2024-03-08,CONS_0699,Consumables,Medium,SUP_CONS_001,146,10377.57,6,6,True,None,False
PO_011545,2024-08-31,ASSE_0453,Assembled_Kits,High,SUP_ASSY_002,15,37312.26,206,232,False,None,False
PO_011546,2022-05-17,CONS_0592,Consumables,Low,SUP_CONS_001,167,2235.69,5,8,True,Semiconductor_Shortage,False
PO_011547,2022-05-09,ELEC_0117,Electronics_Components,Medium,SUP_ELEC_003,68,7393.06,34,65,False,Semiconductor_Shortage,False
PO_011548,2024-03-19,SHEE_0092,Sheet_Metal,High,SUP_SHEET_001,40,14794.57,26,28,True,None,False
PO_011549,2023-04-13,SHEE_0073,Sheet_Metal,Medium,SUP_SHEET_002,36,6730.13,25,34,False,Tariff_Impact,False
PO_011550,2023-01-14,CAST_0349,Castings,Medium,SUP_CAST_002,6,3903.15,95,190,True,Semiconductor_Shortage,False
PO_011551,2024-03-14,ELEC_0142,Electronics_Components,Medium,SUP_ELEC_002,39,883.17,42,58,False,Tariff_Impact,False
PO_011552,2023-06-02,CONS_0671,Consumables,Low,SUP_CONS_002,3778,104410.89,12,19,False,Semiconductor_Shortage,False
PO_011553,2022-03-14,SHEE_0051,Sheet_Metal,High,SUP_SHEET_003,8,2721.64,39,64,True,Semiconductor_Shortage,False
PO_011554,2023-12-31,ELEC_0235,Electronics_Components,Medium,SUP_ELEC_001,21,3035.29,35,166,True,"Weather_Disruption,Semiconductor_Shortage,Christmas_Shutdown",False
PO_011555,2022-09-15,FORG_0371,Forgings,Medium,SUP_FORG_002,15,4081.12,69,186,False,Semiconductor_Shortage,True
PO_011556,2022-11-13,CAST_0332,Castings,Low,SUP_CAST_002,7,2486.44,51,142,True,"Weather_Disruption,Semiconductor_Shortage",True
PO_011557,2023-02-18,CAST_0324,Castings,Medium,SUP_CAST_001,29,18581.13,65,239,False,"Weather_Disruption,Semiconductor_Shortage",False
PO_011558,2022-12-18,ELEC_0191,Electronics_Components,Medium,SUP_ELEC_002,366,40509.16,58,67,True,None,False
PO_011559,2022-05-23,SHEE_0092,Sheet_Metal,High,SUP_SHEET_001,29,11000.7,26,47,True,Semiconductor_Shortage,False
PO_011560,2024-10-23,ELEC_0241,Electronics_Components,Medium,SUP_ELEC_005,152,16851.1,62,53,True,None,False
PO_011561,2022-01-22,CABL_0276,Cables,Low,SUP_CABLE_003,15,1432.81,25,75,True,"Chinese_New_Year,Semiconductor_Shortage",False
PO_011562,2023-11-16,ELEC_0243,Electronics_Components,Medium,SUP_ELEC_003,41,3203.95,60,143,True,Semiconductor_Shortage,False
PO_011563,2022-08-20,FORG_0374,Forgings,High,SUP_FORG_002,2,3806.39,87,100,True,None,False
PO_011564,2023-10-12,ELEC_0144,Electronics_Components,Low,SUP_ELEC_004,145,11164.04,26,77,False,"Tariff_Impact,Semiconductor_Shortage",False
PO_011565,2024-09-17,FORG_0395,Forgings,Medium,SUP_FORG_002,14,7969.06,71,64,True,None,False
PO_011566,2024-07-30,CABL_0261,Cables,Medium,SUP_CABLE_001,82,1539.7,31,27,False,None,False
PO_011567,2022-01-10,ASSE_0470,Assembled_Kits,Medium,SUP_ASSY_003,11,59925.5,63,270,False,"Chinese_New_Year,Weather_Disruption,Semiconductor_Shortage",False
PO_011568,2022-04-20,CONS_0673,Consumables,Medium,SUP_CONS_004,160,7263.05,14,17,False,None,False
PO_011569,2024-07-30,CONS_0594,Consumables,High,SUP_CONS_003,150,4944.89,16,16,False,None,False
PO_011570,2024-01-25,CONS_0647,Consumables,Medium,SUP_CONS_004,1494,9185.97,16,33,True,"Chinese_New_Year,Weather_Disruption",False
PO_011571,2024-05-27,CONS_0563,Consumables,Low,SUP_CONS_001,168,8420.2,4,5,False,Tariff_Impact,False
PO_011572,2023-04-24,CONS_0686,Consumables,Low,SUP_CONS_003,780,37792.28,10,16,True,Semiconductor_Shortage,False
PO_011573,2022-08-29,LIGH_0447,Lights,Low,SUP_LIGHT_002,34,4167.34,27,61,True,Semiconductor_Shortage,False
PO_011574,2024-12-06,LIGH_0449,Lights,Low,SUP_LIGHT_001,1,177.77,18,19,False,None,False
PO_011575,2022-07-23,CONS_0613,Consumables,Low,SUP_CONS_003,768,12985.29,7,12,True,Semiconductor_Shortage,False
PO_011576,2023-04-08,CONS_0583,Consumables,Medium,SUP_CONS_002,3821,222377.45,11,11,True,None,False
PO_011577,2022-12-23,ELEC_0222,Electronics_Components,Low,SUP_ELEC_002,152,12447.37,45,100,True,Christmas_Shutdown,False
PO_011578,2024-05-02,CONS_0592,Consumables,Low,SUP_CONS_001,148,1949.77,5,4,True,None,False
PO_011579,2023-08-22,CONS_0511,Consumables,High,SUP_CONS_002,386,35847.91,19,59,False,"Tariff_Impact,Semiconductor_Shortage",False
PO_011580,2022-08-28,ELEC_0187,Electronics_Components,High,SUP_ELEC_001,400,46616.67,75,156,False,Semiconductor_Shortage,False
PO_011581,2024-11-02,MACH_0011,Machined_Parts,High,SUP_MACH_001,37,24357.56,53,76,False,Weather_Disruption,False
PO_011582,2023-01-16,CONS_0538,Consumables,High,SUP_CONS_002,1488,8100.33,10,18,False,Chinese_New_Year,False
PO_011583,2024-07-15,CONS_0590,Consumables,Low,SUP_CONS_001,3804,95390.14,8,7,True,None,False
PO_011584,2023-10-17,SHEE_0055,Sheet_Metal,Low,SUP_SHEET_001,76,3537.81,14,25,False,Tariff_Impact,False
PO_011585,2024-11-29,ELEC_0206,Electronics_Components,Low,SUP_ELEC_005,70,2938.18,34,36,True,None,True
PO_011586,2024-04-17,ASSE_0490,Assembled_Kits,Medium,SUP_ASSY_001,76,367390.2,156,141,False,None,False
PO_011587,2023-06-06,ELEC_0151,Electronics_Components,Medium,SUP_ELEC_005,13,1159.5,52,109,False,Semiconductor_Shortage,False
PO_011588,2023-10-31,ASSE_0481,Assembled_Kits,Medium,SUP_ASSY_003,83,226353.8,173,311,False,Semiconductor_Shortage,False
PO_011589,2022-11-06,ASSE_0492,Assembled_Kits,Low,SUP_ASSY_001,36,125158.13,57,62,False,None,False
PO_011590,2022-04-19,CONS_0564,Consumables,Medium,SUP_CONS_003,753,11187.89,13,12,True,None,False
PO_011591,2022-07-31,ELEC_0162,Electronics_Components,Medium,SUP_ELEC_005,71,5692.22,44,73,True,Semiconductor_Shortage,False
PO_011592,2023-04-26,CONS_0653,Consumables,Medium,SUP_CONS_002,750,51520.26,9,9,False,Tariff_Impact,True
PO_011593,2023-07-19,CONS_0589,Consumables,High,SUP_CONS_001,3769,268319.82,8,28,True,"Tariff_Impact,Semiconductor_Shortage",False
PO_011594,2022-07-06,ASSE_0456,Assembled_Kits,Medium,SUP_ASSY_003,18,114136.03,78,110,False,Semiconductor_Shortage,True
PO_011595,2024-01-02,ELEC_0212,Electronics_Components,High,SUP_ELEC_003,38,292.35,99,148,True,None,False
PO_011596,2022-09-11,ASSE_0482,Assembled_Kits,Low,SUP_ASSY_002,33,100641.82,109,209,True,Semiconductor_Shortage,False
PO_011597,2024-06-18,MACH_0030,Machined_Parts,Low,SUP_MACH_002,41,15615.97,19,16,False,None,False
PO_011598,2024-12-15,FORG_0380,Forgings,Medium,SUP_FORG_002,76,65447.21,77,76,True,None,False
PO_011599,2022-11-14,ASSE_0499,Assembled_Kits,Medium,SUP_ASSY_003,8,21970.04,102,163,False,Semiconductor_Shortage,False
PO_011600,2024-12-09,ELEC_0209,Electronics_Components,Medium,SUP_ELEC_003,14,1127.52,76,91,True,None,False
PO_011601,2022-03-22,ASSE_0471,Assembled_Kits,Medium,SUP_ASSY_002,44,46791.69,161,167,False,None,True
